author_did,has_mentions_in_bio,has_mentions_in_first_post,has_url_in_bio,has_url_in_first_post
did:plc:2lda3r3dzz5sv2gwc6ootl6d,False,False,False,False
did:plc:2lez2ks3ux5nhwko6fso7tym,False,True,False,False
did:plc:2lfzbk4eiy62o5blp4u6uywu,False,False,False,False
did:plc:2lgpsrgbct2ryvzv5t5oz7za,False,False,False,False
did:plc:2lgxuixp2dd6qweqogreuopw,False,False,False,False
did:plc:2liixcqvv5aklq2545kj7mrb,False,False,False,False
did:plc:2lmhwpospn5uzu6asebaokyf,False,False,False,False
did:plc:2lmuxacapc2hwfwkjiqeqpwv,False,False,False,False
did:plc:2ln5gb77zyqmqvkilb3vubuk,False,False,False,False
did:plc:2lnkrpkxhlglrnshbpriq7xv,False,False,False,False
did:plc:2lnzohxdi7dw7z3e7747qjnm,False,False,False,False
did:plc:2loweh7wjbpqka64a77bwu6p,False,False,False,False
did:plc:2lr6vz6oda5xryr4rnoqw7s7,False,False,False,False
did:plc:2ls3yixsznvqkoxw4ecz4p23,False,False,False,False
did:plc:2lt3t6u6e7wqgb2vhpkmfdvu,False,False,False,False
did:plc:2lta7o7zhydot7r7tywxnhbh,False,False,False,False
did:plc:2lwv5jyabj66wqmmhqoar7mg,False,False,False,False
did:plc:2lxmyfaoxhu756adhqmh3d3a,True,False,False,False
did:plc:2lzahebnas6od6j6jfydwst7,False,False,False,False
did:plc:2m3sewfb2st4g2tlv5dwd2xl,False,False,False,False
did:plc:2m43trueq4kqehmlzry5zyml,False,False,False,False
did:plc:2m5jgyuvxuvaw7clapizyqxj,False,False,False,False
did:plc:2m6al55cwyrwlwu5bphiracx,False,False,False,False
did:plc:2m7ria2ya63ojxisv3wi3yrw,False,False,False,False
did:plc:2map6lhwwhxivqlruwiux6g3,True,False,False,False
did:plc:2mby7ss2m7mssqqw7lmfaewh,False,False,False,False
did:plc:2mcjyvetpmuq7dcffvemmz4o,False,False,False,False
did:plc:2mesyysnkzwvlq37vh6tygbs,False,False,False,False
did:plc:2mgis3tp472bn3r3n24ys44m,False,False,False,False
did:plc:2mhcf74vqcaa4hz36njfdtn5,False,False,False,False
did:plc:2mhpupqtyce2zm4sj6knyazu,True,False,False,False
did:plc:2mipg73g4dqsnpc5u5ewihet,False,False,False,False
did:plc:2miy4iyutrqwqt447tyqvu6i,True,False,False,False
did:plc:2mjiozysq2ofvxhodz23y24k,False,True,False,False
did:plc:2ml22ojreuq5ofnlhod7y3nd,False,False,False,False
did:plc:2mlkdmbyrdjh4ctewyoq4zw6,False,False,False,False
did:plc:2mqpov6oyvldqgcw4occovjy,False,False,False,False
did:plc:2mrsu3dounclco6n6qhwasyd,False,False,False,False
did:plc:2mxxhnrvquk5lpisifb56i2t,False,False,False,False
did:plc:2myl3qm7rvawzin2e5wup6vb,False,False,False,False
did:plc:2n2x2gbwkosz4ux2lxd6vzxd,False,False,False,False
did:plc:2n3f26mcygebt4xgcp6x22xr,False,False,False,False
did:plc:2n57zztc63fpp7mi6ixmjtzf,False,False,False,False
did:plc:2n5pfqn5ifeozic6h2g6hh2j,True,False,False,False
did:plc:2n67y4ygoid7nwmv6ztxboeq,False,False,False,False
did:plc:2n7erguqei3s6vlqxcki7eir,False,False,False,False
did:plc:2n7nmcmglb6r44l5yi6jb37o,False,False,False,False
did:plc:2n7ziit3ahlmdlt6s43rwoz5,False,False,False,False
did:plc:2na6tbixiohu2jctdm3znl6y,False,False,False,False
did:plc:2naw7l64yfupuiyf3ah6r2uf,False,False,False,False
did:plc:2ndbi7d2cnnwlytbfxlxqcgw,True,False,False,False
did:plc:2ndthrxu6wbvjtkfj45frl6i,True,False,False,False
did:plc:2nf7horzrkg52bgpljc4byz7,True,False,False,False
did:plc:2nh77crhn7hmv3w7oh7xoeqg,False,False,False,False
did:plc:2nhdx6aayjnhj6as64kwr5st,False,False,False,False
did:plc:2nhobbh7qwvfve6zgsnk2fd2,False,False,False,False
did:plc:2njbviohu2t6koerbaskpwa2,False,False,False,False
did:plc:2njfzvcrglp5lg45bpbzgcnb,False,False,False,False
did:plc:2nksbd2dhn43mqhggkjdbk4j,False,False,False,False
did:plc:2nl3dzjeduhbwmetdt6dlouk,True,False,False,False
did:plc:2nlwglfexpxwvscf4xyl67w4,False,False,False,False
did:plc:2np67i2zezp4b2vagv2kxa3z,False,False,False,False
did:plc:2nq5r3xp6b2zyn5cj3qgyryb,False,False,False,False
did:plc:2nqgu6afmgldpnvlyukwl5bx,False,False,False,False
did:plc:2nqryps7l73yokn3ekbkn4ks,False,False,False,False
did:plc:2nrhwstrmvp6zrkalknvffc7,False,False,False,False
did:plc:2nuloaa7bvmb4cpnsmlm7an7,False,False,False,False
did:plc:2nweo3ttq6qrf2ai24vz6exl,False,False,False,False
did:plc:2nygkut5aumrbttbjbcmrzw4,True,False,False,False
did:plc:2o65vkaeecyyjzsau5jo4cb3,True,False,False,False
did:plc:2o6fht373uwedkcfq2qrkxxy,False,False,False,False
did:plc:2o6traxnztbqn7o7hs365hb7,False,False,False,False
did:plc:2o7b4aqepgltjj74pqtu5cga,False,False,False,False
did:plc:2oamf245xypesajnn2cajxgt,False,False,False,False
did:plc:2odshyvo7e6kbla5a7iajcno,True,False,False,False
did:plc:2ofhdhsax5jeye54dfy235je,,False,,False
did:plc:2ogwdwpda7wnlb56z5qwpvx5,True,False,False,False
did:plc:2oj7rtcdmdovzkhc6ywd5jhd,False,False,False,False
did:plc:2olinqukmo55v5b5sajmz7ee,False,False,False,False
did:plc:2oniqe36yqfpa3m4oxpcooda,False,False,False,False
did:plc:2orixlyd3ne2w765zrzf446t,False,False,False,False
did:plc:2oroedtgrjikzolmjzuphbfc,False,False,False,False
did:plc:2ovcejhmoo6lkdutu4rlgtax,False,False,False,False
did:plc:2owbgotzdyumbtb57hfwlkdz,False,False,False,False
did:plc:2owlkizehkvgyug73lkcs7l6,False,False,False,False
did:plc:2owq7rjxbnjajzfplrbdtcjh,True,False,False,False
did:plc:2oxlnaoierkgu6jl645tg7va,False,False,False,False
did:plc:2oyp65l6vtz3jklkrzty44rq,False,False,False,False
did:plc:2p27vmrtxdronbnxp7dzgkal,False,True,False,False
did:plc:2p2hssghhkusotilpmmsiw3t,False,False,False,False
did:plc:2p4j2quo2iuwl4u5pis52vbq,False,False,False,False
did:plc:2p4p6cj52pyhaelz5fxsh2fw,,False,,False
did:plc:2p4w2yvuvo2eu7bg5rhcmp54,False,False,False,False
did:plc:2pala353ddeiix37hayqhs43,False,False,False,False
did:plc:2pbd7yr5tcntoxtzajyodlay,False,False,False,False
did:plc:2pcdpckm6urakjukvx3bccqx,True,False,False,False
did:plc:2pczg2whyvgpnquvg5eltenj,True,False,False,False
did:plc:2pdsoq5tcwsxyou3xrtwm7fd,True,False,False,False
did:plc:2pia2jinu2nj7p4reotgsojv,False,False,False,False
did:plc:2pitj773gphtkfmi63s5hfds,False,False,False,False
did:plc:2piwnoqxlc6asms6lulwkkkf,True,False,False,False
did:plc:2plceuyalnx6xoi7exoutv7p,False,False,False,False
did:plc:2pmzpqecs7eoiqbxam57gfoc,False,False,False,False
did:plc:2pofdhaaxh34zx2gbprrg7ob,False,False,False,False
did:plc:2ppwqizp2mfhrwselrjlg7z7,True,False,False,False
did:plc:2pq27h2hcpbxsniqqxyoq3ss,False,False,False,False
did:plc:2pqyipcxed5tn3cs6uas7xvj,False,True,False,False
did:plc:2psrpdgixwhbfg2fvl423ghb,False,False,False,False
did:plc:2psun7v4773rsptmqy74y6bh,False,False,False,False
did:plc:2pukb7j6ifiuq6wsirwmkpv2,False,False,False,False
did:plc:2pwf6z5x4pxwqppgp5t747sr,False,False,False,False
did:plc:2pwkt2ggf7cduvn33jqocmfz,False,False,False,False
did:plc:2px3iwgfllnkqhhg6hckl5et,True,False,False,False
did:plc:2pz5ywfzdytpm4fiqqltq6ht,False,False,False,False
did:plc:2pzssch22cnso5fvbs3477oh,False,False,False,False
did:plc:2q245rk5bgckrp7g5dwrdsxm,False,False,False,False
did:plc:2q7tggrndd6byvr3wi7qtq3w,False,False,False,False
did:plc:2q7ylne7h7jywyu5wtm3diga,False,False,False,False
did:plc:2qa6edbtoqajhltgxgz57xi4,,True,,False
did:plc:2qb667utobmmeszdmmm2y4uk,False,False,False,False
did:plc:2qckdpg3ovongqrtrl5w6xcf,False,False,False,False
did:plc:2qea5qxvsiioerc24nndpmml,False,False,False,False
did:plc:2qfbg364ylldby4i4thms4jj,False,False,False,False
did:plc:2qfu3tgdtqkczt2pqikneowq,False,False,False,False
did:plc:2qg6wzw47pynczjia67fbxza,False,False,False,False
did:plc:2qgskqwj4tz5ucnc4omlbtv3,True,False,False,False
did:plc:2qhwxxanv2bdqvy3wzle2iys,False,True,False,False
did:plc:2qiccohxdqudyexphseq7syb,False,False,False,False
did:plc:2qipdygotciqhj4x352dsoe4,False,False,False,False
did:plc:2qirn7gabbnrscjxxozac2mb,False,False,False,False
did:plc:2qjafid6lnxxqd56eyfib25v,False,False,False,False
did:plc:2qnde4cou4yjodealbcdym5c,False,False,False,False
did:plc:2qoxucumwitjpaykfqbfui3y,False,False,False,False
did:plc:2qp5x2vtkzfrh3dan57ynqps,False,False,False,False
did:plc:2qqpeprf6c6vsbntymer3hlo,False,False,False,False
did:plc:2qretgqdi5tpxbw6kqc3lzv4,False,False,False,False
did:plc:2qrt5ag33pkk7vsfa6fc6bw7,False,False,False,False
did:plc:2qsffcxfgqddd52dw6qfprht,False,True,False,False
did:plc:2qsy2vo62o2odf4xjube3uln,False,False,True,False
did:plc:2qv7gleoh6m5y2ntfzpb5bv4,False,False,False,False
did:plc:2qweqi2jlvlcy7xnfnc4d3dh,True,False,False,False
did:plc:2qxww6rsmxpuulwdzak7k3y4,False,False,False,False
did:plc:2qygr2geogtgrjrea3mz6hdv,False,False,False,False
did:plc:2qz6jlf4cubhddbt7fcf5bzt,True,False,False,False
did:plc:2qzjlvfitxj5deyi4juectyo,False,False,False,False
did:plc:2r25ignaowt5yih3rti6hxha,False,False,False,False
did:plc:2r6mfeno5pjasitzcbnu43nb,False,False,False,False
did:plc:2r73dfpsakoabtbyzpx5e6h3,False,False,False,False
did:plc:2r7ck7myamxznvslojbzncsi,False,False,True,False
did:plc:2r7ft7kzc4yol2il6fobbnyv,False,False,False,False
did:plc:2rb4p3bmdakyrztrf3rnpspn,False,False,False,False
did:plc:2rbb3i4gwfosgvaces5ohobz,False,False,False,False
did:plc:2rbjc46sut3ls6ulwyqooxpq,False,True,False,False
did:plc:2rby7siss3rcfqpn6kdpimuv,False,False,False,False
did:plc:2rdfoyhxm5cy5fj2fgnetenz,False,False,False,False
did:plc:2reoeic4nycotmbbp7iihqfy,False,False,False,False
did:plc:2rfjleagabgjhicxlvxycboj,True,False,False,False
did:plc:2rhuvfb4a7qy6nr2o44lfhd6,False,False,False,False
did:plc:2rhvzlkjnnfizfcqtw325h4u,True,False,False,False
did:plc:2rhyipfi5cdhfaiuo5gs5b7t,False,False,False,False
did:plc:2rier5v5yu4lzs2bgo2ptdyy,False,False,False,False
did:plc:2rifyv2umowl47hyy2hg63cv,False,True,False,False
did:plc:2rjy7wrimeg4vw6il7pgdik2,False,False,False,False
did:plc:2rngwn4xl2nbuedp2fvcq2jd,True,False,False,False
did:plc:2rniv2y7yom2fhzwvppuhip4,False,False,False,False
did:plc:2rnri5sut7qxki5k44obuen4,False,False,False,False
did:plc:2rrna3z7vlkiauzcbktjlfp2,False,False,False,False
did:plc:2ru5s764si66y7q3s3dcwbg6,False,False,False,False
did:plc:2rvb2fzfh65b6u65p2q5spfl,False,False,False,False
did:plc:2rz5l4t5si7iuftacuzodqpv,False,False,False,False
did:plc:2rzitp7efk47tbbjbxzfoysi,True,False,False,False
did:plc:2s237e4awjvok2kqvuxplikt,False,False,False,False
did:plc:2s3arw2p45pexy5oumggcwqr,False,False,True,False
did:plc:2s3v2ytoofduo2ssame5netd,False,True,False,False
did:plc:2s4kz5mczeoofpqzi7zjsyo6,False,False,False,False
did:plc:2s7xb7u2gac2ldidddt2exum,False,False,False,False
did:plc:2sab7aeuqqs5vdgnxwmrcfxl,False,False,False,False
did:plc:2satfah44msc3khoojnhrvuj,False,False,False,False
did:plc:2sdo7fb3ofqgskyk3hosuqlk,True,False,False,False
did:plc:2sfukzjbqldhzk6y3r34sqmf,False,False,False,False
did:plc:2shnsk57kf4edu2nwrubcymi,True,False,False,False
did:plc:2siuojopjnulfxfaoikyape6,False,False,False,False
did:plc:2skoka5mxprtp46fecygrl4l,False,True,False,False
did:plc:2slmjdm7bo7g3eofhnkiy7j5,True,False,False,False
did:plc:2smhrosuxgrmog6fpy4v7oaw,False,False,False,False
did:plc:2so2aule2kgcoprh2jjlbnfh,False,False,False,False
did:plc:2spxqxhzld4kvyrev2qkuup4,False,True,False,False
did:plc:2svkybqx6ws3st5klp4u3rrm,False,False,False,False
did:plc:2swco76pimg5uqddwbilvzr4,False,False,False,False
did:plc:2sxtouh2t4xq2dc37isuwcly,True,False,False,False
did:plc:2sytueaedonlcytd247z7spu,False,False,False,False
did:plc:2szsfigyr4kfns5fihz6fw7v,False,False,False,False
did:plc:2szvzfmoio3kzezrgn6dcc6t,False,False,False,False
did:plc:2szxn5fdgm6d4o4nkl4wajuh,False,False,False,False
did:plc:2t3gkcqma4viozttzn2e7ber,False,False,False,False
did:plc:2t5ks73q6km4nw7atgmizpex,False,False,False,False
did:plc:2ta3dsqmxfo5zew7pdxgpccc,False,False,False,False
did:plc:2tau22qmqcmsn3cxaz6xwpgr,False,False,False,False
did:plc:2tcpwnpvacttgambthndvcas,False,False,False,False
did:plc:2teagvqkfq36nre32whsmnee,False,False,False,False
did:plc:2tf3sirwwyqtrwdqnt5lfynf,False,False,False,False
did:plc:2tgffftxq5sux32xdxacxesg,False,False,False,False
did:plc:2tgy45xq4otwmrce53f3qtgc,False,False,False,False
did:plc:2tia6ckinugdhcq6i7obmgju,False,False,False,False
did:plc:2tj6le2rjamepwg37lgohrae,False,False,False,False
did:plc:2tkenrhm35abrbey7dtpgfzy,False,False,False,False
did:plc:2tl6yvb45byauwu47mrv7wjd,False,True,False,False
did:plc:2tmgp3hrnez7q3oe2xezjznx,False,True,False,False
did:plc:2tny2l7lx25omzvq47nh7wuq,False,False,False,False
did:plc:2ttsrr453sqqhy42whakxyyb,False,False,False,False
did:plc:2txeexuv2nqjwdgsyi7k76ur,False,False,False,False
did:plc:2txuor4kwch2ot2jdu73ksgi,False,True,False,False
did:plc:2tzhtosg4r3vtknxectnhode,False,False,False,False
did:plc:2u2avvz6phjf6anpuaiv2zef,False,False,False,False
did:plc:2u35aiffwimfd4yqfbvexd5o,False,False,False,False
did:plc:2u4reduaq42jo75ebamdopkl,False,False,False,False
did:plc:2u5qt4avz3f4qo3mk2bdetrg,False,False,False,False
did:plc:2u6f73odbyu4bb3kzpao5lrd,False,False,False,False
did:plc:2ugi56mmsvtjjnqwt37es45y,False,False,False,False
did:plc:2ukfuv7tgwiqgo2aye2bw7la,True,False,False,False
did:plc:2ukw7fxqun6gqet5swgmxtdo,,False,,False
did:plc:2ullnxyoicn2tzx2paseoflf,False,False,False,False
did:plc:2umhjpuzsbrsqyqw4sz2rzc5,False,False,False,False
did:plc:2usjaydmj3bnohozukkkeeba,True,False,False,False
did:plc:2uvfzaflg3tnfxw4mqpfp2k3,False,False,False,False
did:plc:2uvhrzd7b5ilt557sjckjt5g,False,False,False,False
did:plc:2uw3yzjgqvpt75gwxtqz3cdu,False,False,False,False
did:plc:2uwggbndd2vil42unqxvmrkm,False,False,False,False
did:plc:2uwoih2htodskvgocarwv5eq,False,False,False,False
did:plc:2uwrynll2xcbgrsx6gnb3bay,True,False,False,False
did:plc:2uxakegfyhcg3r35vsqkhq4o,False,False,False,False
did:plc:2uxl3olowf3gfktrg7z7tzvv,False,False,False,False
did:plc:2uzqfqimce3434u5g2ikm6it,False,False,False,False
did:plc:2v4e2eucm4hxuv7w4y5lf7vf,False,False,False,False
did:plc:2v5gqgdyjqv4xtrg7iax6mwf,False,False,False,False
did:plc:2vbqyyvxv3hcehofn3z3pfjk,True,False,False,False
did:plc:2vcau3prxxevfq63c76rgm3a,False,False,False,False
did:plc:2vcuvqfahl33aeujhkp52krf,False,False,False,True
did:plc:2vhqvqukex3qkjnsq3ly75c5,False,False,False,False
did:plc:2vir32vjrsgn32up2uqzppxt,False,False,False,False
did:plc:2vjd3p7tduogwktdqzqypvmt,False,False,False,False
did:plc:2vkooef5ljcbvycieihodovt,False,False,False,False
did:plc:2voymtxqd6ieps4xzsdcgz6e,False,False,False,False
did:plc:2vptxuojvyrt2wpj2lpdyfxx,False,False,False,False
did:plc:2vqa2nwyfizgw5vftc25qzln,False,False,False,False
did:plc:2vrja6oppdvbhu3ftr6awdjh,False,False,False,False
did:plc:2vtgqm7bvurcb2kgclnyry2n,False,True,False,False
did:plc:2vtqxvodygdxvst3waw3eo7k,False,False,False,False
did:plc:2vundxckanjixfiejskgyk3x,False,False,False,False
did:plc:2vwzxcy6ydmmihqqnmckwj3y,False,False,False,False
did:plc:2w3x7hqvtlddxa5szavcbgbe,False,False,False,False
did:plc:2w5rmzizaiktjjkqbcs7dg3i,False,False,False,False
did:plc:2wasrlxpl3gx5jewh5daw5o4,False,False,False,False
did:plc:2wb754we66qbarupho73yyhr,False,False,False,False
did:plc:2weoz3hsgpblz2zetlgkkeyl,False,False,False,False
did:plc:2whlowi5jjjqrdrrj4lxh2lx,False,False,False,False
did:plc:2wi2o3h63zoddzq54pu3keu2,False,False,False,False
did:plc:2wihhxycpajz46huhrfgfefy,False,True,False,False
did:plc:2wlwljzxammspvkljy652kxz,False,False,False,False
did:plc:2wmdqqktkl7agqqewxpwibfq,False,False,False,False
did:plc:2wmgd3di4gk2loahrtvmredr,False,False,False,False
did:plc:2wnhbl4ocuhvp3v3bmk5xeov,True,True,False,False
did:plc:2wnozfhdpmxi65qjt2pi3g6c,False,False,False,False
did:plc:2wocxnoc454wec4sknd75ms6,False,False,False,False
did:plc:2wofwpnltfg4uu3csih4yojk,False,False,False,False
did:plc:2wpapbwjhiwh4nn65lrrycxy,False,False,False,False
did:plc:2wrj7io7mw2svuvwmsdhtazj,False,False,False,False
did:plc:2wtm6ufiwhzj6bhl7j4mtzly,True,False,False,False
did:plc:2wv72ke4kunze47gj54lsgyf,False,False,False,False
did:plc:2ww3x7g3upym4tagkiywnqhb,False,False,False,False
did:plc:2wweeocgghojk7w3a2h2umrk,False,True,False,False
did:plc:2wwen4y434roe2wxp3ibpq44,False,False,False,False
did:plc:2x2bhqbckcbwvathlxeq2iez,True,False,False,False
did:plc:2x2ij7t5x7lh3bxn3pctfzen,False,False,False,False
did:plc:2x3pwrlzeky7cjh2fgvsgop2,False,False,False,False
did:plc:2x7jod4sakwppf5of42hdfba,True,False,False,False
did:plc:2xajl5drezicv42kx5ex3tde,False,False,False,False
did:plc:2xbuwmb7rxdsfsfomergfct3,False,False,False,False
did:plc:2xgqdc7rf63f425nfng42yk7,True,False,False,False
did:plc:2xh3ekkjbuyi3e5pbfnakuyt,False,False,False,False
did:plc:2xha5g3kr2n2ishosgkacn6j,False,False,False,False
did:plc:2xjwe6js2nquldtocg2twt6j,False,False,False,False
did:plc:2xkl26q34pplml2mdvig2bfi,False,False,False,False
did:plc:2xovigbejq6ql7qcrdsdvtup,False,False,False,False
did:plc:2xp5demp22h5fflwef56tpfb,False,False,False,False
did:plc:2xq7srob735qfn2uoczemj3e,False,False,False,False
did:plc:2xqs34yi43z5r365hj7orftv,False,False,False,False
did:plc:2xsz7kw3fpri6jzkxyaugq4f,False,False,False,False
did:plc:2xv2m257eor5echrvwypf7to,True,False,False,False
did:plc:2xvnhieqvp7hjldqiizjuywf,False,False,False,False
did:plc:2xymehe23lhkvn2mlcfxagd7,False,False,False,False
did:plc:2xyow3wrzcjbus42ye6bvi2u,False,False,False,False
did:plc:2xzea4elz7ib3ginbnxcgdar,False,False,False,False
did:plc:2xzu3srh5adtkd3kkag4ixce,False,False,False,False
did:plc:2y2cd53ixkqdc4hyq5o2qdfj,False,False,False,False
did:plc:2y4ndq6resap7cglijd5kq6v,True,False,False,False
did:plc:2y4vjk4fsenfsj5z4sf6tsac,False,False,False,False
did:plc:2y4y5fmxqnmjrdrrurwtr3xn,,False,,False
did:plc:2y5h472jtkw2sl4srjo5cmct,False,False,False,False
did:plc:2y5nxjw4hmicos4w4eqgftnn,True,False,False,False
did:plc:2y5xbgakm3kwpfqzovoqox2r,False,False,False,False
did:plc:2y6757hxjxv6iaxpsrbhnpem,False,False,False,False
did:plc:2y74so56r53rorbit3n66wtp,False,False,False,False
did:plc:2ybicb4t3ojhi3ndslmhzbz6,False,True,False,False
did:plc:2ydlwxdlr3rbop6cnssdmjkv,False,False,False,False
did:plc:2ygqdfxumyaejluezeq6a4c7,False,False,False,False
did:plc:2yhye62b3hyhfgfokmyl2mk4,False,False,False,False
did:plc:2yibojzhro2wv4hqsbewhyov,False,False,False,False
did:plc:2yiem44e6pk6okwdskbix6bt,False,False,False,False
did:plc:2yj7ooxszfykplust7kidz6m,False,False,False,False
did:plc:2yjc2ltghcpsi4rilvhi4h6f,False,False,False,False
did:plc:2yltw75jaxrrrcad5p2abxn4,False,False,False,False
did:plc:2yp24rrr24pgws7tjpso5pmo,False,False,False,False
did:plc:2ysfijrhbwsqpfum2s6cymyw,False,False,False,False
did:plc:2ystmmymcha3guyn56gcrw3l,False,False,False,False
did:plc:2ysvfq6cbmn6ccfbm7pej3bg,True,False,False,False
did:plc:2yvt7wyvvt4y2s27izavwyip,False,False,False,False
did:plc:2ywwoi4lylknlhjcrlekq6za,,False,,False
did:plc:2yykn4btycy5jcmgb33hydxo,False,False,False,False
did:plc:2z465iz2pndrcdbhbrhfbmmu,False,False,False,False
did:plc:2zb4kd7etbrf7lplcoiwyric,False,False,False,False
did:plc:2zcezhbwzskjcoyqgkjpubig,False,False,False,False
did:plc:2zdidzl67bhic2m73bpgqdcz,False,False,False,False
did:plc:2ze4qxtu72kun5jikcniz7m7,False,False,False,False
did:plc:2zk7mvjpujptuowztcr64jdn,False,False,False,False
did:plc:2zkicapcbi5aywocbbs6u6sv,False,False,False,False
did:plc:2zn6ks3ptydddnikfdl2njp4,False,False,False,False
did:plc:2znda44k5tpnx4megguaqxq7,False,True,False,False
did:plc:2zobe2vqp5o6zelav7cuwgxu,True,False,False,False
did:plc:2zokciquoc3ilwlnkmvddws3,False,False,False,False
did:plc:2zpzmclgx7ajg5dgmriazj3m,False,False,False,False
did:plc:2zqycpds6k63uuaefeiwqwtk,False,False,False,False
did:plc:2zrod2vucooiarhqw36l4wlf,False,False,False,False
did:plc:2zuxzqwct47oaiz2gxnhb5sl,True,False,False,False
did:plc:2zwuh3cngg7lppgip3zh3zlc,False,False,False,False
did:plc:2zx7prh2wahdjlm4aaw3rm77,False,False,False,False
did:plc:2zyrsrlht4ouoergm3tvz77x,False,False,False,False
did:plc:323xne2prauxfhblyd2x464e,False,False,False,False
did:plc:323zwrdcxyog36ewpu37iuag,False,False,False,False
did:plc:324zr7o4svxflpxph6cgrjp4,True,False,False,False
did:plc:325nyfmb7odyag4pdwtxcvdf,False,False,False,False
did:plc:3272rk2eohuugdkzkltnx6gi,True,False,False,False
did:plc:327nsm3qatt7ckatx65hujj3,False,False,False,False
did:plc:327pdtaasr7ghz6pdyehxz4r,False,False,False,False
did:plc:32bxdoh6m7xl5q2hdmz2rl4z,False,True,False,False
did:plc:32czjyaipq5x36y6sut5hpmc,False,False,False,False
did:plc:32dgosfxsf6yw257stawesjl,,False,,False
did:plc:32ebrpibww6szrbyys4mko3r,False,False,False,False
did:plc:32imedc3eyp7jgro5uwcpmcg,False,True,False,False
did:plc:32jzavk5gfoivhaety57z5qv,False,False,False,False
did:plc:32k2vlfjwbjnqys7muphw2d5,False,False,False,False
did:plc:32keauvkz2dukfribvlrg7bp,False,False,False,False
did:plc:32ksjw65wdddb2qlzshxmog5,False,False,False,False
did:plc:32mw4elyetryuz22v6aokkqr,False,False,False,False
did:plc:32rpcxqkvx77wruqv7wwr7fr,False,False,False,False
did:plc:32rudba3cpkawkryhvjn7r43,False,False,True,False
did:plc:32rug3aeu6wb5pswj5kitw34,False,True,False,False
did:plc:32rxdsklxa7df2pnfte4mtds,False,False,False,False
did:plc:32tgw5poqte5wsupbevys6ml,False,False,False,False
did:plc:32wdhmporkayiq67onfozlp7,False,False,False,False
did:plc:32y6w2oiqtyzeuelip2vrvrd,False,False,False,False
did:plc:32z6exisa42m5akgbb5syxzw,False,False,False,False
did:plc:3326azjqe4xdmpkmswkc524d,False,False,False,False
did:plc:332lmb6pcpqzp2ppeeettbrl,False,True,False,False
did:plc:332n3c4xnrzhhbyjhu7vpzjo,False,False,False,False
did:plc:333miesdtalee2uovl4jjtwk,False,False,False,False
did:plc:333wc4ztvgqe6wjo74rvlubh,False,True,False,False
did:plc:334h5q6fjyf5umshmlzxfymo,False,False,False,False
did:plc:336afzjehmrfbor3nxzx37fl,False,False,False,False
did:plc:33b7rab5bsvvizudqvdn7b76,False,False,False,False
did:plc:33fiaaotsgg6fqerk2xx452w,False,False,False,False
did:plc:33g6jq2ks6kj6tmchbpbii6c,False,True,False,False
did:plc:33jtpxncfn2yiyutlkrhssxm,True,False,False,False
did:plc:33klxq3prpb6icbmesykpg3i,False,True,False,False
did:plc:33lh6dcql6ecwlteylsu6ish,False,True,False,False
did:plc:33m44fm6ncsnl4np63g6uemp,False,False,False,False
did:plc:33m6asmu2bwmf4jkr7wvols4,False,False,False,False
did:plc:33nhf6ppm2anrimcz7nvnye4,True,False,False,False
did:plc:33oqrst7mfltf2vbdznh5j2x,False,False,False,False
did:plc:33owcx32uxatxt2cedmjp3ie,False,False,False,False
did:plc:33plch66aijw7tlda4lxyi5k,False,False,False,False
did:plc:33sntph7qmqj5i3jiw7s6kvo,False,False,False,False
did:plc:33so5vkvvkckyc7vvgvemldg,False,False,False,False
did:plc:33tkguflfeopcpmayra4e5uc,False,False,False,False
did:plc:33uo5c3ezmtlcbpn62oktdas,False,False,False,False
did:plc:33vlabr5n5naktrl6xgyopoc,False,False,False,False
did:plc:33vm6ycivqrzhb5xw53qu7dx,False,False,False,False
did:plc:33wojqlcr3xsksxxann2ye47,False,False,False,False
