author_did,kmeans_cluster,dbscan_cluster
did:plc:2njbviohu2t6koerbaskpwa2,0,0
did:plc:2njfzvcrglp5lg45bpbzgcnb,0,0
did:plc:2nksbd2dhn43mqhggkjdbk4j,0,0
did:plc:2nl3dzjeduhbwmetdt6dlouk,0,0
did:plc:2nlwglfexpxwvscf4xyl67w4,0,0
did:plc:2np67i2zezp4b2vagv2kxa3z,0,0
did:plc:2nq5r3xp6b2zyn5cj3qgyryb,0,0
did:plc:2nqgu6afmgldpnvlyukwl5bx,0,0
did:plc:2nqryps7l73yokn3ekbkn4ks,0,0
did:plc:2nrhwstrmvp6zrkalknvffc7,0,0
did:plc:2nuloaa7bvmb4cpnsmlm7an7,0,0
did:plc:2nweo3ttq6qrf2ai24vz6exl,0,0
did:plc:2nygkut5aumrbttbjbcmrzw4,0,0
did:plc:2o65vkaeecyyjzsau5jo4cb3,0,0
did:plc:2o6fht373uwedkcfq2qrkxxy,0,0
did:plc:2o6traxnztbqn7o7hs365hb7,0,0
did:plc:2o7b4aqepgltjj74pqtu5cga,0,0
did:plc:2oamf245xypesajnn2cajxgt,0,0
did:plc:2odshyvo7e6kbla5a7iajcno,0,0
did:plc:2ofhdhsax5jeye54dfy235je,0,0
did:plc:2ogwdwpda7wnlb56z5qwpvx5,0,0
did:plc:2oj7rtcdmdovzkhc6ywd5jhd,0,0
did:plc:2olinqukmo55v5b5sajmz7ee,0,0
did:plc:2oniqe36yqfpa3m4oxpcooda,0,-1
did:plc:2orixlyd3ne2w765zrzf446t,0,0
did:plc:2oroedtgrjikzolmjzuphbfc,0,0
did:plc:2ovcejhmoo6lkdutu4rlgtax,0,0
did:plc:2owbgotzdyumbtb57hfwlkdz,0,0
did:plc:2owlkizehkvgyug73lkcs7l6,0,0
did:plc:2owq7rjxbnjajzfplrbdtcjh,0,0
did:plc:2oxlnaoierkgu6jl645tg7va,0,0
did:plc:2oyp65l6vtz3jklkrzty44rq,0,0
did:plc:2p27vmrtxdronbnxp7dzgkal,0,-1
did:plc:2p2hssghhkusotilpmmsiw3t,0,0
did:plc:2p4j2quo2iuwl4u5pis52vbq,0,-1
did:plc:2p4p6cj52pyhaelz5fxsh2fw,0,-1
did:plc:2p4w2yvuvo2eu7bg5rhcmp54,0,0
did:plc:2pala353ddeiix37hayqhs43,0,0
did:plc:2pbd7yr5tcntoxtzajyodlay,0,0
did:plc:2pcdpckm6urakjukvx3bccqx,0,0
did:plc:2pczg2whyvgpnquvg5eltenj,0,0
did:plc:2pdsoq5tcwsxyou3xrtwm7fd,1,-1
did:plc:2pia2jinu2nj7p4reotgsojv,0,0
did:plc:2pitj773gphtkfmi63s5hfds,0,0
did:plc:2piwnoqxlc6asms6lulwkkkf,0,0
did:plc:2plceuyalnx6xoi7exoutv7p,0,0
did:plc:2pmzpqecs7eoiqbxam57gfoc,0,0
did:plc:2pofdhaaxh34zx2gbprrg7ob,0,0
did:plc:2ppwqizp2mfhrwselrjlg7z7,0,0
did:plc:2pq27h2hcpbxsniqqxyoq3ss,0,0
did:plc:2pqyipcxed5tn3cs6uas7xvj,0,0
did:plc:2psrpdgixwhbfg2fvl423ghb,0,0
did:plc:2psun7v4773rsptmqy74y6bh,0,0
did:plc:2pukb7j6ifiuq6wsirwmkpv2,0,0
did:plc:2pwf6z5x4pxwqppgp5t747sr,0,0
did:plc:2pwkt2ggf7cduvn33jqocmfz,0,-1
did:plc:2px3iwgfllnkqhhg6hckl5et,0,0
did:plc:2pz5ywfzdytpm4fiqqltq6ht,0,0
did:plc:2pzssch22cnso5fvbs3477oh,0,0
did:plc:2q245rk5bgckrp7g5dwrdsxm,0,0
did:plc:2q7tggrndd6byvr3wi7qtq3w,0,0
did:plc:2q7ylne7h7jywyu5wtm3diga,0,0
did:plc:2qa6edbtoqajhltgxgz57xi4,0,0
did:plc:2qb667utobmmeszdmmm2y4uk,0,0
did:plc:2qckdpg3ovongqrtrl5w6xcf,0,0
did:plc:2qea5qxvsiioerc24nndpmml,0,0
did:plc:2qfbg364ylldby4i4thms4jj,0,-1
did:plc:2qfu3tgdtqkczt2pqikneowq,0,0
did:plc:2qg6wzw47pynczjia67fbxza,0,0
did:plc:2qgskqwj4tz5ucnc4omlbtv3,0,0
did:plc:2qhwxxanv2bdqvy3wzle2iys,0,0
did:plc:2qiccohxdqudyexphseq7syb,0,0
did:plc:2qipdygotciqhj4x352dsoe4,0,0
did:plc:2qirn7gabbnrscjxxozac2mb,0,0
did:plc:2qjafid6lnxxqd56eyfib25v,0,0
did:plc:2qnde4cou4yjodealbcdym5c,0,0
did:plc:2qoxucumwitjpaykfqbfui3y,0,0
did:plc:2qp5x2vtkzfrh3dan57ynqps,0,0
did:plc:2qqpeprf6c6vsbntymer3hlo,0,0
did:plc:2qretgqdi5tpxbw6kqc3lzv4,0,0
did:plc:2qrt5ag33pkk7vsfa6fc6bw7,0,0
did:plc:2qsffcxfgqddd52dw6qfprht,0,0
did:plc:2qsy2vo62o2odf4xjube3uln,0,0
did:plc:2qv7gleoh6m5y2ntfzpb5bv4,0,0
did:plc:2qweqi2jlvlcy7xnfnc4d3dh,0,0
did:plc:2qxww6rsmxpuulwdzak7k3y4,0,0
did:plc:2qygr2geogtgrjrea3mz6hdv,0,0
did:plc:2qz6jlf4cubhddbt7fcf5bzt,0,0
did:plc:2qzjlvfitxj5deyi4juectyo,0,0
did:plc:2r25ignaowt5yih3rti6hxha,0,0
did:plc:2r6mfeno5pjasitzcbnu43nb,0,0
did:plc:2r73dfpsakoabtbyzpx5e6h3,0,0
did:plc:2r7ck7myamxznvslojbzncsi,0,0
did:plc:2r7ft7kzc4yol2il6fobbnyv,0,0
did:plc:2rb4p3bmdakyrztrf3rnpspn,0,0
did:plc:2rbb3i4gwfosgvaces5ohobz,0,0
did:plc:2rbjc46sut3ls6ulwyqooxpq,0,0
did:plc:2rby7siss3rcfqpn6kdpimuv,0,0
did:plc:2rdfoyhxm5cy5fj2fgnetenz,0,0
did:plc:2reoeic4nycotmbbp7iihqfy,0,0
did:plc:2rfjleagabgjhicxlvxycboj,0,0
did:plc:2rhuvfb4a7qy6nr2o44lfhd6,0,0
did:plc:2rhvzlkjnnfizfcqtw325h4u,0,0
did:plc:2rhyipfi5cdhfaiuo5gs5b7t,0,0
did:plc:2rier5v5yu4lzs2bgo2ptdyy,0,0
did:plc:2rifyv2umowl47hyy2hg63cv,0,0
did:plc:2rjy7wrimeg4vw6il7pgdik2,0,0
did:plc:2rngwn4xl2nbuedp2fvcq2jd,0,0
did:plc:2rniv2y7yom2fhzwvppuhip4,0,0
did:plc:2rnri5sut7qxki5k44obuen4,0,0
did:plc:2rrna3z7vlkiauzcbktjlfp2,0,0
did:plc:2ru5s764si66y7q3s3dcwbg6,0,0
did:plc:2rvb2fzfh65b6u65p2q5spfl,0,0
did:plc:2rz5l4t5si7iuftacuzodqpv,0,0
did:plc:2rzitp7efk47tbbjbxzfoysi,0,0
did:plc:2s237e4awjvok2kqvuxplikt,0,0
did:plc:2s3arw2p45pexy5oumggcwqr,0,0
did:plc:2s3v2ytoofduo2ssame5netd,0,0
did:plc:2s4kz5mczeoofpqzi7zjsyo6,0,0
did:plc:2s7xb7u2gac2ldidddt2exum,0,0
did:plc:2sab7aeuqqs5vdgnxwmrcfxl,0,0
did:plc:2satfah44msc3khoojnhrvuj,1,-1
did:plc:2sdo7fb3ofqgskyk3hosuqlk,0,0
did:plc:2sfukzjbqldhzk6y3r34sqmf,0,0
did:plc:2shnsk57kf4edu2nwrubcymi,0,0
did:plc:2siuojopjnulfxfaoikyape6,0,0
did:plc:2skoka5mxprtp46fecygrl4l,0,0
did:plc:2slmjdm7bo7g3eofhnkiy7j5,0,0
did:plc:2smhrosuxgrmog6fpy4v7oaw,0,0
did:plc:2so2aule2kgcoprh2jjlbnfh,0,0
did:plc:2spxqxhzld4kvyrev2qkuup4,0,0
did:plc:2svkybqx6ws3st5klp4u3rrm,0,0
did:plc:2swco76pimg5uqddwbilvzr4,0,0
did:plc:2sxtouh2t4xq2dc37isuwcly,0,0
did:plc:2sytueaedonlcytd247z7spu,0,0
did:plc:2szsfigyr4kfns5fihz6fw7v,0,0
did:plc:2szvzfmoio3kzezrgn6dcc6t,0,0
did:plc:2szxn5fdgm6d4o4nkl4wajuh,0,-1
did:plc:2t3gkcqma4viozttzn2e7ber,0,0
did:plc:2t5ks73q6km4nw7atgmizpex,0,0
did:plc:2ta3dsqmxfo5zew7pdxgpccc,0,0
did:plc:2tau22qmqcmsn3cxaz6xwpgr,0,0
did:plc:2tcpwnpvacttgambthndvcas,0,0
did:plc:2teagvqkfq36nre32whsmnee,0,0
did:plc:2tf3sirwwyqtrwdqnt5lfynf,0,-1
did:plc:2tgffftxq5sux32xdxacxesg,0,-1
did:plc:2tgy45xq4otwmrce53f3qtgc,0,0
did:plc:2tia6ckinugdhcq6i7obmgju,0,0
did:plc:2tj6le2rjamepwg37lgohrae,0,0
did:plc:2tkenrhm35abrbey7dtpgfzy,0,0
did:plc:2tl6yvb45byauwu47mrv7wjd,0,0
did:plc:2tmgp3hrnez7q3oe2xezjznx,0,0
did:plc:2tny2l7lx25omzvq47nh7wuq,0,0
did:plc:2ttsrr453sqqhy42whakxyyb,0,0
did:plc:2txeexuv2nqjwdgsyi7k76ur,0,0
did:plc:2txuor4kwch2ot2jdu73ksgi,0,0
did:plc:2tzhtosg4r3vtknxectnhode,0,-1
did:plc:2u2avvz6phjf6anpuaiv2zef,0,0
did:plc:2u35aiffwimfd4yqfbvexd5o,0,0
did:plc:2u4reduaq42jo75ebamdopkl,0,-1
did:plc:2u5qt4avz3f4qo3mk2bdetrg,0,0
did:plc:2u6f73odbyu4bb3kzpao5lrd,0,0
did:plc:2ugi56mmsvtjjnqwt37es45y,0,-1
did:plc:2ukfuv7tgwiqgo2aye2bw7la,0,0
did:plc:2ukw7fxqun6gqet5swgmxtdo,0,0
did:plc:2ullnxyoicn2tzx2paseoflf,0,0
did:plc:2umhjpuzsbrsqyqw4sz2rzc5,0,0
did:plc:2usjaydmj3bnohozukkkeeba,0,0
did:plc:2uvfzaflg3tnfxw4mqpfp2k3,0,0
did:plc:2uvhrzd7b5ilt557sjckjt5g,0,0
did:plc:2uw3yzjgqvpt75gwxtqz3cdu,0,0
did:plc:2uwggbndd2vil42unqxvmrkm,0,0
did:plc:2uwoih2htodskvgocarwv5eq,0,0
did:plc:2uwrynll2xcbgrsx6gnb3bay,0,0
did:plc:2uxakegfyhcg3r35vsqkhq4o,0,0
did:plc:2uxl3olowf3gfktrg7z7tzvv,0,0
did:plc:2uzqfqimce3434u5g2ikm6it,0,0
did:plc:2v4e2eucm4hxuv7w4y5lf7vf,0,0
did:plc:2v5gqgdyjqv4xtrg7iax6mwf,0,0
did:plc:2vbqyyvxv3hcehofn3z3pfjk,0,0
did:plc:2vcau3prxxevfq63c76rgm3a,0,-1
did:plc:2vcuvqfahl33aeujhkp52krf,0,0
did:plc:2vhqvqukex3qkjnsq3ly75c5,0,0
did:plc:2vir32vjrsgn32up2uqzppxt,0,0
did:plc:2vjd3p7tduogwktdqzqypvmt,0,0
did:plc:2vkooef5ljcbvycieihodovt,0,0
did:plc:2voymtxqd6ieps4xzsdcgz6e,0,0
did:plc:2vptxuojvyrt2wpj2lpdyfxx,0,0
did:plc:2vqa2nwyfizgw5vftc25qzln,0,0
did:plc:2vrja6oppdvbhu3ftr6awdjh,0,0
did:plc:2vtgqm7bvurcb2kgclnyry2n,0,0
did:plc:2vtqxvodygdxvst3waw3eo7k,0,0
did:plc:2vundxckanjixfiejskgyk3x,0,0
did:plc:2vwzxcy6ydmmihqqnmckwj3y,0,0
did:plc:2w3x7hqvtlddxa5szavcbgbe,0,0
did:plc:2w5rmzizaiktjjkqbcs7dg3i,0,0
did:plc:2wasrlxpl3gx5jewh5daw5o4,0,-1
did:plc:2wb754we66qbarupho73yyhr,0,0
did:plc:2weoz3hsgpblz2zetlgkkeyl,0,0
did:plc:2whlowi5jjjqrdrrj4lxh2lx,0,0
did:plc:2wi2o3h63zoddzq54pu3keu2,0,0
did:plc:2wihhxycpajz46huhrfgfefy,0,0
did:plc:2wlwljzxammspvkljy652kxz,0,0
did:plc:2wmdqqktkl7agqqewxpwibfq,0,-1
did:plc:2wmgd3di4gk2loahrtvmredr,0,0
did:plc:2wnhbl4ocuhvp3v3bmk5xeov,0,0
did:plc:2wnozfhdpmxi65qjt2pi3g6c,0,0
did:plc:2wocxnoc454wec4sknd75ms6,0,0
did:plc:2wofwpnltfg4uu3csih4yojk,0,0
did:plc:2wpapbwjhiwh4nn65lrrycxy,0,0
did:plc:2wrj7io7mw2svuvwmsdhtazj,0,0
did:plc:2wtm6ufiwhzj6bhl7j4mtzly,0,0
did:plc:2wv72ke4kunze47gj54lsgyf,0,0
did:plc:2ww3x7g3upym4tagkiywnqhb,0,0
did:plc:2wweeocgghojk7w3a2h2umrk,0,0
did:plc:2wwen4y434roe2wxp3ibpq44,0,0
did:plc:2x2bhqbckcbwvathlxeq2iez,0,0
did:plc:2x2ij7t5x7lh3bxn3pctfzen,1,-1
did:plc:2x3pwrlzeky7cjh2fgvsgop2,0,0
did:plc:2x7jod4sakwppf5of42hdfba,0,0
did:plc:2xajl5drezicv42kx5ex3tde,0,0
did:plc:2xbuwmb7rxdsfsfomergfct3,0,0
did:plc:2xgqdc7rf63f425nfng42yk7,0,0
did:plc:2xh3ekkjbuyi3e5pbfnakuyt,0,0
did:plc:2xha5g3kr2n2ishosgkacn6j,0,0
did:plc:2xjwe6js2nquldtocg2twt6j,0,0
did:plc:2xkl26q34pplml2mdvig2bfi,0,0
did:plc:2xovigbejq6ql7qcrdsdvtup,0,0
did:plc:2xp5demp22h5fflwef56tpfb,0,0
did:plc:2xq7srob735qfn2uoczemj3e,0,0
did:plc:2xqs34yi43z5r365hj7orftv,0,0
did:plc:2xsz7kw3fpri6jzkxyaugq4f,0,0
did:plc:2xv2m257eor5echrvwypf7to,0,0
did:plc:2xvnhieqvp7hjldqiizjuywf,0,0
did:plc:2xymehe23lhkvn2mlcfxagd7,0,0
did:plc:2xyow3wrzcjbus42ye6bvi2u,0,0
did:plc:2xzea4elz7ib3ginbnxcgdar,0,0
did:plc:2xzu3srh5adtkd3kkag4ixce,1,-1
did:plc:2y2cd53ixkqdc4hyq5o2qdfj,0,0
did:plc:2y4ndq6resap7cglijd5kq6v,0,0
did:plc:2y4vjk4fsenfsj5z4sf6tsac,0,0
did:plc:2y4y5fmxqnmjrdrrurwtr3xn,0,0
did:plc:2y5h472jtkw2sl4srjo5cmct,0,0
did:plc:2y5nxjw4hmicos4w4eqgftnn,0,0
did:plc:2y5xbgakm3kwpfqzovoqox2r,0,0
did:plc:2y6757hxjxv6iaxpsrbhnpem,0,0
did:plc:2y74so56r53rorbit3n66wtp,0,0
did:plc:2ybicb4t3ojhi3ndslmhzbz6,0,0
did:plc:2ydlwxdlr3rbop6cnssdmjkv,0,0
did:plc:2ygqdfxumyaejluezeq6a4c7,0,0
did:plc:2yhye62b3hyhfgfokmyl2mk4,0,0
did:plc:2yibojzhro2wv4hqsbewhyov,0,0
did:plc:2yiem44e6pk6okwdskbix6bt,0,0
did:plc:2yj7ooxszfykplust7kidz6m,0,0
did:plc:2yjc2ltghcpsi4rilvhi4h6f,0,0
did:plc:2yltw75jaxrrrcad5p2abxn4,0,0
did:plc:2yp24rrr24pgws7tjpso5pmo,0,0
did:plc:2ysfijrhbwsqpfum2s6cymyw,0,0
did:plc:2ystmmymcha3guyn56gcrw3l,0,0
did:plc:2ysvfq6cbmn6ccfbm7pej3bg,0,0
did:plc:2yvt7wyvvt4y2s27izavwyip,0,0
did:plc:2ywwoi4lylknlhjcrlekq6za,0,0
did:plc:2yykn4btycy5jcmgb33hydxo,0,0
did:plc:2z465iz2pndrcdbhbrhfbmmu,0,0
did:plc:2zb4kd7etbrf7lplcoiwyric,0,0
did:plc:2zcezhbwzskjcoyqgkjpubig,0,0
did:plc:2zdidzl67bhic2m73bpgqdcz,0,0
did:plc:2ze4qxtu72kun5jikcniz7m7,0,0
did:plc:2zk7mvjpujptuowztcr64jdn,0,0
did:plc:2zkicapcbi5aywocbbs6u6sv,0,0
did:plc:2zn6ks3ptydddnikfdl2njp4,0,0
did:plc:2znda44k5tpnx4megguaqxq7,0,0
did:plc:2zobe2vqp5o6zelav7cuwgxu,0,0
did:plc:2zokciquoc3ilwlnkmvddws3,0,0
did:plc:2zpzmclgx7ajg5dgmriazj3m,0,0
did:plc:2zqycpds6k63uuaefeiwqwtk,0,0
did:plc:2zrod2vucooiarhqw36l4wlf,0,0
did:plc:2zuxzqwct47oaiz2gxnhb5sl,0,0
did:plc:2zwuh3cngg7lppgip3zh3zlc,0,0
did:plc:2zx7prh2wahdjlm4aaw3rm77,0,0
did:plc:2zyrsrlht4ouoergm3tvz77x,0,0
did:plc:323xne2prauxfhblyd2x464e,0,0
did:plc:323zwrdcxyog36ewpu37iuag,0,0
did:plc:324zr7o4svxflpxph6cgrjp4,0,0
did:plc:325nyfmb7odyag4pdwtxcvdf,0,0
did:plc:3272rk2eohuugdkzkltnx6gi,0,0
did:plc:327nsm3qatt7ckatx65hujj3,0,0
did:plc:327pdtaasr7ghz6pdyehxz4r,0,0
did:plc:32bxdoh6m7xl5q2hdmz2rl4z,0,0
did:plc:32czjyaipq5x36y6sut5hpmc,0,0
did:plc:32dgosfxsf6yw257stawesjl,0,0
did:plc:32ebrpibww6szrbyys4mko3r,0,0
did:plc:32imedc3eyp7jgro5uwcpmcg,0,0
did:plc:32jzavk5gfoivhaety57z5qv,0,0
did:plc:32k2vlfjwbjnqys7muphw2d5,0,0
did:plc:32keauvkz2dukfribvlrg7bp,0,0
did:plc:32ksjw65wdddb2qlzshxmog5,0,0
did:plc:32mw4elyetryuz22v6aokkqr,0,0
did:plc:32rpcxqkvx77wruqv7wwr7fr,0,0
did:plc:32rudba3cpkawkryhvjn7r43,0,0
did:plc:32rug3aeu6wb5pswj5kitw34,0,0
did:plc:32rxdsklxa7df2pnfte4mtds,0,0
did:plc:32tgw5poqte5wsupbevys6ml,0,0
did:plc:32wdhmporkayiq67onfozlp7,0,0
did:plc:32y6w2oiqtyzeuelip2vrvrd,0,0
did:plc:32z6exisa42m5akgbb5syxzw,1,-1
did:plc:3326azjqe4xdmpkmswkc524d,0,-1
did:plc:332lmb6pcpqzp2ppeeettbrl,0,0
did:plc:332n3c4xnrzhhbyjhu7vpzjo,0,0
did:plc:333miesdtalee2uovl4jjtwk,0,0
did:plc:333wc4ztvgqe6wjo74rvlubh,0,0
did:plc:334h5q6fjyf5umshmlzxfymo,0,0
did:plc:336afzjehmrfbor3nxzx37fl,0,0
did:plc:33b7rab5bsvvizudqvdn7b76,0,0
did:plc:33fiaaotsgg6fqerk2xx452w,1,-1
did:plc:33g6jq2ks6kj6tmchbpbii6c,0,0
did:plc:33jtpxncfn2yiyutlkrhssxm,0,0
did:plc:33klxq3prpb6icbmesykpg3i,0,0
did:plc:33lh6dcql6ecwlteylsu6ish,0,0
did:plc:33m44fm6ncsnl4np63g6uemp,0,0
did:plc:33m6asmu2bwmf4jkr7wvols4,0,0
did:plc:33nhf6ppm2anrimcz7nvnye4,0,0
did:plc:33oqrst7mfltf2vbdznh5j2x,0,0
did:plc:33owcx32uxatxt2cedmjp3ie,0,0
did:plc:33plch66aijw7tlda4lxyi5k,0,0
did:plc:33sntph7qmqj5i3jiw7s6kvo,0,0
did:plc:33so5vkvvkckyc7vvgvemldg,0,0
did:plc:33tkguflfeopcpmayra4e5uc,0,-1
did:plc:33uo5c3ezmtlcbpn62oktdas,0,0
did:plc:33vlabr5n5naktrl6xgyopoc,0,0
did:plc:33vm6ycivqrzhb5xw53qu7dx,0,0
did:plc:33wojqlcr3xsksxxann2ye47,0,0
did:plc:33xmyo52hrmhvmc2u4zvo7to,0,0
did:plc:33y37lhdmyaqzoi642hqs4sz,0,0
did:plc:33ztzjqwrvevefo25wtbjybi,0,0
did:plc:342cqrb5yxstzsikp5uite5o,0,0
did:plc:342mjxlqrzggcptvegjxnzbc,0,0
did:plc:344xgca3woy3wtchs23xozvk,0,-1
did:plc:345vgxredcbmhfrpajblexjy,0,0
did:plc:346cz454mg47fku2r6lkgzyq,0,0
did:plc:347fv5gzkgm3yhsi6q4oi6x2,0,0
did:plc:34aldmszytfyaycfvbmlbubr,0,0
did:plc:34anhwktmwhcnadrgmz6yjp3,0,0
did:plc:34e3pcsprc3o2zfo5rtre7qv,0,0
did:plc:34f4szcyaiz6txjdooto2kcd,0,0
did:plc:34gd6ou6clxtsmpbbrdpr3mm,0,0
did:plc:34gmcv3z5gcieeidxpsq3qbs,0,0
did:plc:34hp4vat2xnffh3l7tsgrgqm,0,0
did:plc:34ivec7m3up6zfqxkjnjfu4p,0,0
did:plc:34kxslvwt3munerk3wppza6w,0,0
did:plc:34mvo37pap64wmrt5geshzv3,0,0
did:plc:34o44pjo4d2cwhuin4hm5xfb,0,0
did:plc:34pjzzjk3jnya32pylrjmn57,0,-1
did:plc:34pudnu7vnxqc6rqeccdhqdb,0,0
did:plc:34q4pw4sqhqo6bpqeybmqy2o,0,0
did:plc:34qgslnatauec25bqdkpshc3,0,0
did:plc:34r2ipt6f7idg5w7hnsf7afa,0,0
did:plc:34r3cqjrwikrtur47mhio4wo,0,-1
did:plc:34rchq4r36t3pftj7zumkm66,0,0
did:plc:34rtzoeonyb266eczdelm2nj,0,0
did:plc:34rvzad5nvqhoesiwi3f77o2,0,0
did:plc:34sf4kx4j3te7qrl7npvlqyc,0,-1
did:plc:34sojawv425k77ew3k7isgdh,0,0
did:plc:34uxiexdf5xfusxtodlylal5,0,0
did:plc:34wosfpehidd2i5yt443qpud,0,0
did:plc:34yhzmtxrxp6wok2iiuun5d7,0,0
did:plc:354ztpyyif6zsdawq42u7bu6,0,0
did:plc:355c5bgw4dlpefrtjtjkmzzx,0,0
did:plc:356rdve3s5tgy522nmzri3pm,0,0
did:plc:357jefcj423f3cfen7zonfyd,0,0
did:plc:35aqkex36vjmslu6y6zhpbf2,0,0
did:plc:35cqfvrvupkioip3bqrmlkww,0,0
did:plc:35e2tl3i24v4pwulhgb3geb6,0,0
did:plc:35eccnxm5yqj547shcagl6bx,0,-1
did:plc:35gaaw3izth3m3n6dea77udt,0,0
did:plc:35hcci2m45etp7dnyh6axeza,0,-1
did:plc:35j73i4zvukw4r56xxm7bmm5,0,0
did:plc:35kilda2ewqsff4wsrcglhmk,0,0
did:plc:35lcoh3ksnus3vufcrlil27y,0,0
did:plc:35lgognuelnioumtif75znaz,0,0
did:plc:35ovc36c6qcbp4b76lrfykbt,0,0
did:plc:35pixv6tn2tmfy2u7qgmiqee,0,0
did:plc:35r6coyqassnzhfg276rcqib,0,0
did:plc:35ruk4udwjatxecawyorvl53,0,0
did:plc:35tky5yqqllevd4o7mx43ome,0,0
did:plc:35uq4qdfrmqmmvxx2arfep4i,0,0
did:plc:35wjffhw6nuy6tr5x5b4rzyv,0,0
did:plc:35xcjoqnl3ajbhsvvnn4wcb2,0,0
did:plc:35xyz7ilaqkp5gbuqxrxi4o6,0,0
did:plc:35ymmgztcocjirqq5ot5wphx,0,0
did:plc:362bnfss2ijxhjzryicwgk3y,0,0
did:plc:365tuh7r7onpc43t6dicuq3i,0,0
did:plc:3665disgytzvbq7noakzovcu,0,0
did:plc:366nc3u653uvvjpx655f2xug,0,0
did:plc:36feaojcamvuihmwbhtpn3ty,0,0
did:plc:36g54nwqllmmjyc7mbija3gn,0,0
did:plc:36ip7t7n5mrtdiq7umzai3cg,0,0
did:plc:36jy4ec3oqmyl7wjrp2nptsh,0,0
did:plc:36ogozjj3p5souvcm7wz7564,0,0
did:plc:36ptaidggecsai4q5c2vwevg,0,0
did:plc:36q5zpmyvi4cwblhtngfaznq,0,0
did:plc:36risihod3j4vurxo54napjq,0,0
did:plc:36row7fyldi5cf6pkbr3aimn,0,0
did:plc:36te7qvyaazwghlhumvqw4cq,0,0
did:plc:36umtu6p7zyvmkobyplr4ppw,0,0
did:plc:36usdaaferqbqa3cg6bgw2uc,0,0
did:plc:36uuyam7i7jb6fi4oyyupd6o,0,0
did:plc:36vqvskeayfqloalwlzfe6ko,0,0
did:plc:36wh4tsbew4py4wpyre4zwac,0,0
did:plc:36wictwxbdhfnpu44gq5gvit,0,0
did:plc:36x4f3kdj3pgt2ru2wlwlne2,0,0
did:plc:36x5gpy2opv6qee7n3zrnvso,0,-1
did:plc:36xnjtopl7jqs3zjeghj262l,0,0
did:plc:36xnvqiufdwvcqyczy7tzr3b,0,0
did:plc:36ylke65oy5vfqgfvrim6xeb,0,0
did:plc:3745lfdummthckfijhgqdfvr,0,0
did:plc:376brirdwae4fayb4sd3bzdy,0,0
did:plc:37af53yva6w3lrdyte2qq4l2,0,0
did:plc:37ap5tq4bigtfb6oozbryjmo,0,0
did:plc:37catgvcp4hruclt4immxtpc,0,-1
did:plc:37eyrryrpn36hdbcb7b7yku4,0,0
did:plc:37gecc3cdwm6msrfz7hlissh,0,0
did:plc:37hvcducoqcdzssu3xbfn4he,0,0
did:plc:37il2b455gdb47xs5fsbtfw7,0,0
did:plc:37kr5gaisbe7ozb5raorpp27,0,-1
did:plc:37mdcetwq3jprfgnzf2wbkjc,0,0
did:plc:37oicfglroc6peoadznyy45b,0,0
did:plc:37perdj2mub7q3wbyn7yylik,0,0
did:plc:37qmvewjofh7mlahfrqq7cd7,0,0
did:plc:37tbpn7rbchwfvfz2n73zxzh,0,0
did:plc:37tshh2bzfylfwe54vcfbyob,0,0
did:plc:37us75mgkwymufdru5b52mv5,0,0
did:plc:37uwbajypts7neqnc5meccdc,0,0
did:plc:37w5hcftyd2g5p6f3hxj5rga,0,0
did:plc:37wxxx3jkmemxiiggqkjrsdt,0,0
did:plc:37xtswgt2vvgrgc3ynbqmcar,0,0
did:plc:37zuzniijp3c4gelzf5zlkry,0,0
did:plc:3a4lept57zlt2ozhiilpocxf,0,0
did:plc:3a55pnp4zydt4zkiaajp45xq,0,0
did:plc:3a5ph4is4fipphnzxpnr5jh4,0,0
did:plc:3ad253olowe6falqo2bajanc,0,0
did:plc:3ad35bxkinwyoxzu2sq5oax4,0,0
did:plc:3aefubz42rj5sk32ch2j736r,0,0
did:plc:3ag6mcyvjgnjebcg6fu5vf5f,0,0
did:plc:3aga7oupdqr7yzvn2kpxua72,0,0
did:plc:3agpwcascgwsp3pst6hmell5,0,0
did:plc:3ak7u65ctguuicb7rqiktwr7,0,0
did:plc:3ali3zzjofccprjkgpddkyoz,0,0
did:plc:3amehh4tmdw55xnqxvw7qtj6,0,0
did:plc:3amijazubihdtbortvaq5dzu,0,0
did:plc:3apqimvvgrtwpagkohobqc4a,0,0
did:plc:3asa3p7333e6jsesm3xqtqdc,0,0
did:plc:3at554dys2vw44lyhcgdkkr2,0,0
did:plc:3atofhh6ih3emxzegwnvbflh,0,0
did:plc:3au3crnpp4ho6xnxz2s6j3qj,0,0
did:plc:3avttaqpbyqwsuoxqeddirzj,0,0
did:plc:3awcsux6hofhiaxeplqy4psh,0,0
did:plc:3axjawikhvilhpxkpt56cqz3,0,0
did:plc:3axrn7glhk3acibocjho4kxp,0,0
did:plc:3b2ivs66kw4t5nbz632x5nmg,0,0
did:plc:3b4j5qi46sakkdrywhydpp3s,0,0
did:plc:3b4q6qnarlh47gzuee23zphr,0,-1
did:plc:3b5nglc5zgaynlzxdjkt34cr,0,0
did:plc:3b6y6sx3vh2ulia4fyi6p5hb,0,0
did:plc:3b7iv2apavbz2adq3fmkhuro,0,0
did:plc:3bbhm7hjvcqaepbzqwc62tmj,0,0
did:plc:3bbriohzj4twjioi2emlsnh5,1,-1
did:plc:3bbvdxle2kbvqu5qgj3fxa4f,1,-1
